gene_id	pvalue	padj	log2FoldChange	baseMean	rank	rank_frac	neglog10_pvalue	distance_to_line	selected_by_bend
ENSMUSG00000017264	0.0039303800234413	0.0139661542100963	0.114838845794496	1340.7387510134	6041	0.28138830654553926	2.4055654562137745	0.7105892549736361	False
ENSMUSG00000061702	0.0039336828821988	0.0139755770852832	-1.05100992381793	25.2417909050448	6042	0.28143489401351035	2.4052006540919093	0.710543883764874	False
ENSMUSG00000026918	0.0039378580240934	0.0139880953740179	0.139285821766644	1458.04098503437	6043	0.2814814814814815	2.40473994601007	0.7104988322408886	False
ENSMUSG00000032062	0.003939316239846	0.0139909600272229	-0.527570440802949	39.080961020257	6044	0.2815280689494526	2.4045791535632373	0.7104527810036126	False
ENSMUSG00000113771	0.0039408522787871	0.0139941000854333	-1.35402111090187	8.28837678579682	6045	0.2815746564174237	2.4044098441777897	0.7104067581559761	False
ENSMUSG00000002881	0.0039493598880389	0.0140219912928621	0.117468148048665	3214.40752932061	6046	0.28162124388539483	2.403473289087505	0.7103632927799707	False
ENSMUSG00000047907	0.0039508193343964	0.0140248532879369	-0.169196678481841	15526.7067558475	6047	0.2816678313533659	2.4033128295614463	0.710317240432965	False
ENSMUSG00000074071	0.0039547857296926	0.0140366121814787	-0.406630619576144	94.1721571698589	6048	0.2817144188213371	2.4028770416057466	0.7102721058423488	False
ENSMUSG00000003341	0.0039595687264083	0.0140505239758588	-0.59069318715535	64.5847438140227	6049	0.28176100628930817	2.4023521145646334	0.7102272683803849	False
ENSMUSG00000086770	0.0039600144439553	0.0140505239758588	-0.454339512226546	59.1131321706697	6050	0.2818075937572793	2.402303230004123	0.7101808441188707	False
ENSMUSG00000097923	0.0039672341144675	0.0140738138326163	-0.432187655928794	62.746798084797	6051	0.2818541812252504	2.4015121701784086	0.7101368937613147	False
ENSMUSG00000038346	0.0039699238192536	0.0140790308370784	0.114887651991869	1215.31251870582	6052	0.2819007686932215	2.401217827039209	0.7100912876905675	False
ENSMUSG00000024957	0.0039700164752089	0.0140790308370784	0.21539033020678	494.456351185898	6053	0.28194735616119265	2.4012076909503692	0.7100447342681906	False
ENSMUSG00000041075	0.0039804011498774	0.0141135267729217	-0.542086141287474	974.686777164228	6054	0.28199394362916375	2.400073156971799	0.710001928818187	False
ENSMUSG00000061410	0.0039881643485084	0.0141387177382463	0.131972116829917	1407.24973157547	6055	0.2820405310971349	2.3992269531237658	0.7099581622730289	False
ENSMUSG00000020441	0.0039914549411362	0.0141480468570724	-0.158160440813985	618.425398615694	6056	0.282087118565106	2.3988687690426516	0.7099127690042522	False
ENSMUSG00000071669	0.0039955169168235	0.0141601066760005	0.170585620996602	1224.94535748997	6057	0.2821337060330771	2.3984270262119303	0.7098676542631105	False
ENSMUSG00000006711	0.0039987594614905	0.0141692589303988	-0.23351895525181	5792.29946745482	6058	0.28218029350104823	2.398074719319652	0.7098222414038118	False
ENSMUSG00000072769	0.0040011671469019	0.0141749996633456	0.14824306585084	2021.040422953	6059	0.2822268809690193	2.3978133057914817	0.7097765255682974	False
ENSMUSG00000025584	0.0040020839119784	0.0141749996633456	0.162974689397314	799.872168131575	6060	0.28227346843699047	2.397713809721013	0.7097302700108895	False
