contrast_id	gene_set_used	source	native	name	p_value	term_size	query_size	intersection_size	effective_domain_size	parents
ipsi_vs_contra_in_cre	bend-point selected genes (log2FC > 0)	GO:BP	GO:0048511	rhythmic process	0.02982462454254058	357	736	26	25907	['GO:0008150']
ipsi_vs_contra_in_cre	bend-point selected genes (log2FC > 0)	GO:BP	GO:0070498	interleukin-1-mediated signaling pathway	0.029835953669896404	29	736	7	25907	['GO:0019221', 'GO:0071347']
ipsi_vs_contra_in_cre	bend-point selected genes (log2FC > 0)	GO:BP	GO:0065009	regulation of molecular function	0.03001584208754872	728	736	42	25907	['GO:0065007']
ipsi_vs_contra_in_cre	bend-point selected genes (log2FC > 0)	GO:BP	GO:0051960	regulation of nervous system development	0.0302397019933911	560	736	35	25907	['GO:0007399', 'GO:2000026']
ipsi_vs_contra_in_cre	bend-point selected genes (log2FC > 0)	KEGG	KEGG:05200	Pathways in cancer	0.030315531051052197	543	362	38	9330	['KEGG:00000']
ipsi_vs_contra_in_cre	bend-point selected genes (log2FC > 0)	GO:BP	GO:0043254	regulation of protein-containing complex assembly	0.030467595024018333	423	736	29	25907	['GO:0044087', 'GO:0051128', 'GO:0065003']
ipsi_vs_contra_in_cre	bend-point selected genes (log2FC > 0)	REAC	REAC:R-MMU-166520	Signaling by NTRKs	0.03311588966093836	72	384	12	8469	['REAC:R-MMU-9006934']
ipsi_vs_contra_in_cre	bend-point selected genes (log2FC > 0)	GO:BP	GO:0006520	amino acid metabolic process	0.034289925620772564	276	736	22	25907	['GO:0044238']
ipsi_vs_contra_in_cre	bend-point selected genes (log2FC > 0)	GO:BP	GO:0043588	skin development	0.035500935818036414	318	736	24	25907	['GO:0048513']
ipsi_vs_contra_in_cre	bend-point selected genes (log2FC > 0)	GO:BP	GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	0.03673640329472373	66	736	10	25907	['GO:0034976', 'GO:0097193']
ipsi_vs_contra_in_cre	bend-point selected genes (log2FC > 0)	GO:BP	GO:0043434	response to peptide hormone	0.0392865429931603	497	736	32	25907	['GO:0009725', 'GO:1901698', 'GO:1901700']
ipsi_vs_contra_in_cre	bend-point selected genes (log2FC > 0)	KEGG	KEGG:04071	Sphingolipid signaling pathway	0.03974916188310294	126	362	14	9330	['KEGG:00000']
ipsi_vs_contra_in_cre	bend-point selected genes (log2FC > 0)	GO:BP	GO:0030097	hemopoiesis	0.04049303494808639	1043	736	54	25907	['GO:0048468']
ipsi_vs_contra_in_cre	bend-point selected genes (log2FC > 0)	GO:BP	GO:0001503	ossification	0.042523067385698034	476	736	31	25907	['GO:0032501']
ipsi_vs_contra_in_cre	bend-point selected genes (log2FC > 0)	GO:BP	GO:2000300	regulation of synaptic vesicle exocytosis	0.0441900073849879	54	736	9	25907	['GO:0016079', 'GO:0046928', 'GO:1903305']
ipsi_vs_contra_in_cre	bend-point selected genes (log2FC > 0)	GO:BP	GO:0045859	regulation of protein kinase activity	0.04551654182072357	183	736	17	25907	['GO:0001932', 'GO:0043549']
ipsi_vs_contra_in_cre	bend-point selected genes (log2FC > 0)	GO:BP	GO:0002758	innate immune response-activating signaling pathway	0.04629440844379277	261	736	21	25907	['GO:0002218', 'GO:0002757']
ipsi_vs_contra_in_cre	bend-point selected genes (log2FC > 0)	GO:BP	GO:0006418	tRNA aminoacylation for protein translation	0.04659765509580385	42	736	8	25907	['GO:0006412', 'GO:0043039']
ipsi_vs_contra_in_cre	bend-point selected genes (log2FC > 0)	KEGG	KEGG:04137	Mitophagy - animal	0.046789389318562497	99	362	12	9330	['KEGG:00000']
ipsi_vs_contra_in_cre	bend-point selected genes (log2FC > 0)	GO:BP	GO:0060996	dendritic spine development	0.0469223263527876	130	736	14	25907	['GO:0016358', 'GO:0048856']
ipsi_vs_contra_in_cre	bend-point selected genes (log2FC > 0)	GO:BP	GO:0051099	positive regulation of binding	0.04784260031873798	31	736	7	25907	['GO:0044093', 'GO:0051098']
