Direction	native	name	gene_id	symbol	evidence_codes
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000038676	Ucn	IMP, ISO, IEA
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000022948	Setd4	IDA, IBA
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000053175	Bcl3	IDA, IMP, IBA, IEA
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000031490	Eif4ebp1	IDA, ISO, IBA, TAS, IEA
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000008730	Hipk1	ISS
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000040148	Hmx3	IBA, IEA
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000028840	Zfp593	IEA
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000022433	Csnk1e	IMP
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000032501	Trib1	IDA
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000027605	Acss2	IEA
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000013483	Card14	ISS
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000024907	Gal	ISS, IEA
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000039985	Sinhcaf	NAS
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000039191	Rbpj	IDA, IMP, IGI, ISS, ISO, IEA
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000063952	Brpf3	ISS, IBA
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000027787	Nmd3	IEA
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000035236	Scai	IEA
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000047407	Tgif1	IGI, ISO, IBA, IEA
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000029084	Cd38	IEA
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000023010	Tmbim6	IMP, IBA, IEA
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000040433	Zbtb38	ISO, IBA, IEA
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000025340	Rabgef1	IMP
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000024238	Zeb1	IDA, IMP, IGI, ISS, ISO, IBA, IEA
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000014932	Yes1	IGI
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000028466	Creb3	IEA
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000030341	Tnfrsf1a	IMP, ISO, IEA
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000003154	Foxj2	IBA, IEA
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000037465	Klf10	IDA, IMP, IBA, IEA
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000058355	Abce1	IEA
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000038331	Satb2	IDA, IMP, IGI, IBA, IEA
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000027954	Efna1	IMP
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000031073	Fgf15	IGI, IBA, IEA
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000109511	Nup62	IEA
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000030199	Etv6	IDA, IBA, IEA
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000031960	Aars1	IMP
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000032497	Lrrfip2	IEA
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000023915	Tnfrsf21	IMP
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000005124	Ccn4	IEA
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000053007	Creb5	IEA
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000011877	Git1	IMP
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000002633	Shh	IDA, IMP, IGI, ISO, IBA, IEA
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000024947	Men1	IDA, IMP, IGI, ISO, IBA, IEA
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000052397	Ezr	IEA
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000023249	Parp3	IMP
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000019947	Arid5b	IBA, IEA
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000040010	Slc7a5	IEA
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000029313	Aff1	IEA
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000032238	Rora	IDA, IMP, IGI, ISS, ISO, IBA, IEA
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000055044	Pdlim1	IDA, IEA
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000028434	Epb41l4b	IEA
Upregulated	GO:0009889	regulation of biosynthetic process	ENSMUSG00000036181	H1f2	IMP, IGI
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000026628	Atf3	IMP
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000019647	Sema6a	IEA
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000004951	Hspb1	IDA
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000046223	Plaur	IEA
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000030102	Itpr1	IEA
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000033902	Mapkbp1	IEA
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000024404	Riok3	IEA
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000003644	Rps6ka1	IEA
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000021070	Bdkrb2	IMP, IGI
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000025239	Limd1	ISS, IBA, IEA
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000027540	Ptpn1	IMP, IGI, IBA, IEA
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000005087	Cd44	IEA
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000028893	Sesn2	IMP, IBA, IEA
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000028145	Them4	ISS, IEA
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000025809	Itgb1	IGI
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000037062	Sh3glb1	IMP
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000042406	Atf4	ISO, IEA
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000024190	Dusp1	IMP, ISS, ISO, IBA, IEA
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000022951	Rcan1	ISS, IEA
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000025408	Ddit3	IEA
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000059866	Tnip2	IDA
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000020271	Fbxw11	IMP
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000050730	Arhgap42	IMP
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000053436	Mapk14	IEA
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000053716	Dusp7	IBA
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000031383	Dusp9	IDA, IBA
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000024927	Rela	IEA
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000018909	Arrb1	ISO
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000017615	Tnfaip1	ISS, IBA, IEA
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000001507	Itga3	IGI
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000014905	Dnajb9	ISS
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000037060	Cavin3	IMP
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000015839	Nfe2l2	IEA
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000037860	Aim2	IDA
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000036206	Sh3bp4	ISS, IEA
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000035236	Scai	IDA
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000047407	Tgif1	IMP
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000023010	Tmbim6	IGI, IEA
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000025340	Rabgef1	IMP
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000028466	Creb3	IEA
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000027954	Efna1	IDA
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000109511	Nup62	IMP
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000031960	Aars1	ISS, IEA
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000011877	Git1	ISO
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000024947	Men1	IEA
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000052397	Ezr	IEA
Upregulated	GO:1902532	negative regulation of intracellular signal transduction	ENSMUSG00000032238	Rora	ISS, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000036390	Gadd45a	IMP, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000052684	Jun	IMP
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000004951	Hspb1	IDA, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000039328	Rnf122	ISS, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000046731	Kctd11	IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000019876	Pkib	IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000020427	Igfbp3	ISO, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000037447	Arid5a	IDA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000023067	Cdkn1a	IMP
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000024404	Riok3	IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000030272	Camk1	ISS, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000025089	Gfra1	ISO, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000003644	Rps6ka1	IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000029378	Areg	IDA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000024256	Adcyap1	ISS, ISO, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000034832	Tet3	ISS, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000026836	Acvr1	IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000021070	Bdkrb2	IMP
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000030681	Mvp	IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000042688	Mapk6	IDA, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000079442	St6galnac4	IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000035828	Pim3	ISS, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000037280	Galnt6	ISS, IBA, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000004846	Plod3	IDA, ISS, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000032578	Cish	IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000027198	Ext2	IDA, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000028793	Rnf19b	ISS, IBA, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000015341	Golga7	ISS
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000027540	Ptpn1	IMP, IGI, ISS, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000048482	Bdnf	IMP, ISO, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000021501	Caml	ISS, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000039954	Stk32a	IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000025746	Il6	ISO
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000020580	Rock2	IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000005087	Cd44	IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000022607	Ptk2	IDA, IMP, ISS, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000050271	Prag1	IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000043895	S1pr2	IMP, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000047368	Abhd17b	IMP
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000028893	Sesn2	IMP, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000040435	Ppp1r15a	IDA, ISO, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000046854	Pip5kl1	IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000020064	Herc4	IBA, TAS, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000024014	Pim1	IDA, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000023286	Ube2j2	ISS, IBA, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000025809	Itgb1	ISO
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000027293	Ehd4	ISO, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000055994	Nod2	IDA, IMP, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000046378	Asphd1	IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000001847	Rac1	ISS
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000057531	Dtnbp1	IMP, ISO
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000024190	Dusp1	IMP, ISS, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000033316	Galnt9	IBA, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000033955	Tnks1bp1	IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000042608	Stk40	IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000020271	Fbxw11	IDA, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000025139	Tollip	ISO, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000052557	Gan	ISS, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000073563	Csnk1g3	IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000032231	Anxa2	ISO
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000053436	Mapk14	IDA, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000026078	Pdcl3	ISO, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000020015	Cdk17	IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000042121	Ssh1	IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000053113	Socs3	IDA, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000053716	Dusp7	IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000024789	Jak2	IDA, ISS, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000021796	Bmpr1a	IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000020358	Hnrnpab	ISO, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000031642	Sh3rf1	IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000023307	Marchf5	ISS, IBA, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000018648	Dusp14	IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000031383	Dusp9	IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000026384	Ptpn4	IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000024927	Rela	IDA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000018909	Arrb1	IMP, ISS, ISO, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000020395	Itk	IMP, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000016528	Mapkapk2	IDA, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000050747	Trim15	IBA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000035572	Dcaf10	IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000017615	Tnfaip1	ISS, IBA, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000027944	Hax1	IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000036057	Ptpn23	IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000036894	Rap2b	IDA, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000015837	Sqstm1	IDA, ISS, ISO, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000024087	Cyp1b1	ISO, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000033545	Znrf1	IDA, IBA, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000032715	Trib3	IDA, ISS, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000015839	Nfe2l2	ISS, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000038676	Ucn	ISO
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000022948	Setd4	IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000008730	Hipk1	ISS, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000035778	Ggta1	IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000022433	Csnk1e	IDA, IMP, IGI, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000027797	Dclk1	IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000032501	Trib1	ISS, IC, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000036737	Oxsr1	IGI, ISS, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000026074	Map4k4	IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000020027	Socs2	IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000018565	Elp5	IBA, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000027692	Tnik	ISS, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000025340	Rabgef1	IMP
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000014932	Yes1	IDA, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000040365	Trim41	ISS, IBA, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000017677	Wsb1	IDA, IBA, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000020794	Ube2g1	IDA, ISS, IBA, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000027954	Efna1	IDA, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000031073	Fgf15	IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000109511	Nup62	IMP
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000020448	Rnf185	ISS, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000031960	Aars1	IDA, IMP
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000032307	Ube2q2	ISS, IBA, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000024947	Men1	IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000023249	Parp3	ISS, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000017929	B4galt5	IMP, IEA
Upregulated	GO:0043412	macromolecule modification	ENSMUSG00000036990	Otud4	IDA, ISS, IBA, IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000026628	Atf3	IGI, ISO, IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000063632	Sox11	IDA, ISO, IBA, IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000052684	Jun	IDA, IGI, ISS, ISO
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000022895	Ets2	ISO, IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000032515	Csrnp1	IDA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000024143	Rhoq	IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000000078	Klf6	IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000037447	Arid5a	IGI
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000025612	Bach1	IDA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000030272	Camk1	IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000003644	Rps6ka1	IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000001542	Ell2	ISO, IBA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000024256	Adcyap1	ISS, ISO, IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000033060	Lmo7	IDA, ISS, ISO
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000034832	Tet3	ISS, IBA, IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000026836	Acvr1	IMP, IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000031681	Smad1	IDA, IMP, IGI, IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000002250	Ppard	IBA, IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000035673	Sbno2	IMP, IBA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000063889	Crem	IGI
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000020248	Nfyb	ISO, IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000030057	Cnbp	IDA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000025746	Il6	IDA, IGI, ISO
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000029135	Fosl2	IDA, IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000048490	Nrip1	IBA, IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000001627	Ifrd1	ISO
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000024349	Sting1	IDA, IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000042406	Atf4	IDA, IMP, IGI, ISO, IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000055994	Nod2	ISS, IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000025408	Ddit3	IMP, IGI, ISO, NAS, IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000059866	Tnip2	ISS, IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000032231	Anxa2	IDA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000053436	Mapk14	IMP, ISO
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000022346	Myc	IDA, IMP, ISO, IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000061589	Dot1l	ISO, IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000024789	Jak2	IGI
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000021796	Bmpr1a	IDA, IMP, IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000051316	Taf7	ISS, ISO, IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000024927	Rela	IDA, ISS, IBA, IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000024912	Fosl1	ISO, IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000018909	Arrb1	ISO, IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000015776	Med22	NAS
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000071637	Cebpd	IDA, ISO, IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000032508	Myd88	IMP
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000000134	Tfe3	IDA, IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000008384	Sertad1	IGI
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000059796	Eif4a1	ISS, IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000027944	Hax1	IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000039910	Cited2	IMP, IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000028901	Gmeb1	IDA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000042292	Mrtfa	IDA, ISS, IBA, IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000013089	Etv5	IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000015839	Nfe2l2	IDA, IMP, ISO, IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000038676	Ucn	IMP
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000022948	Setd4	IBA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000053175	Bcl3	IDA, IBA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000028840	Zfp593	IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000024907	Gal	ISS, IEA
Upregulated	GO:0045944	positive regulation of transcription by RNA polymerase II	ENSMUSG00000039191	Rbpj	IDA, IMP, IGI, ISS, IEA
